Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Diwan_e_Khas_Hall_of_Private_Audience,Satyendra Garg,5.0 of 5 bubbles,Oct 2016 • Couples,"Diwan-i-Khas is pride of any Palace or Fort. It is same in Red Fort, Amber Fort and City Palace, Jaipur.","The Royalty kept the best for themselves and it used to be called Diwan-e-Khas or Hall of Private Audience. When you visit Red Fort Delhi the best place is Diwan-e-Khas and the world famous Peacock throne used to be at this place. Similar is Diwan-e-Khas at Amber Fort which had Mughal Fort and Palace mainly Red Fort which was the seat of Mughal power as inspiration. In Jaipur the City Palace has open and beautiful Diwan-e-Khas. Apart from the beautiful structure what is noticeable is the chandeliers, two massive Silver vessels which they say were used to store Ganga waters. The vessels are really massive and good to look at. One should take some time the admire the beauty of Diwan-e-Khas and its contents while at City Palace Jaipur so also at Red Fort and Amber Fort.",0.9844,5
Diwan_e_Khas_Hall_of_Private_Audience,Pradeep R,5.0 of 5 bubbles,Dec 2016 • Family,the hall for the elite,well made auditorium or reception area for the Maharanas to meet nobility. They had another one to meet the commoners. Interesting!,0.6239,5
Diwan_e_Khas_Hall_of_Private_Audience,Arghya Das,4.0 of 5 bubbles,Sep 2016 • Family,Diwan-e-Khas (Hall of Private Audience) - The most magnificent part of the City Palace,Diwan-e-Khas (Hall of Private Audience) was the private audience hall of the Maharajas of Jaipur who would convey with their advisors here. It is considered as the most magnificent part of the City Palace. This spectacular audience hall has no doors and very well kept.  The jewels in the crown of the Diwan-e-Khas are the two huge silver water containers that were used to carry water from the River Ganga for purification and daily prayers. These beautiful silver vessels are registered with Guinness Book of World Records as the largest silver vessels in the world.,0.9272,5
Diwan_e_Khas_Hall_of_Private_Audience,SANDEEP H,4.0 of 5 bubbles,Apr 2017 • Family,VERY NICE,It is a part of the City palace and was the place where the Kings used to have their important meetings in the past.,0.2023,4
Diwan_e_Khas_Hall_of_Private_Audience,Paridhi7392,5.0 of 5 bubbles,May 2016 • Couples,Diwan e khash,This Diwan -e- Khash hall is beautiful part of city palace. this is very important part of city palace.must see this,0.7178,5
Diwan_e_Khas_Hall_of_Private_Audience,Shushom,5.0 of 5 bubbles,Mar 2017 • Family,Entrance of City palace!,Diwan-e-Khas it seems like an Entrance of City palace! Good Architecture of Marbles and Silver like objects.Basically built for holding River water for Empire usage.,0.8016,5
Diwan_e_Khas_Hall_of_Private_Audience,Neelam_Arora,5.0 of 5 bubbles,Mar 2017 • Family,Part of the AMER,"Amer palace is the GEM, it is a must watch if you come to jaipur, we came in March, so it was a bit hot, we hired taxi to take us up. if you come in a good climate should go walking",0.4404,4
Diwan_e_Khas_Hall_of_Private_Audience,Saipola1970,4.0 of 5 bubbles,Mar 2017 • Couples,Diwan-e-Khas,"Diwan-e-Khas is a gateway to the City Palace, which is known for its open courtyard of private audience. This gateway is made of brass and wooden doors that have been put on elevated pillars. The architectural design of this gateway is inspired by Rajasthani and Mughal style. It is also famous for its marble-paved pavilion that consists of two silver vessels.These silver vessels are around 5 ft high and have been certified by the Guinness World Records as largest silver objects in the world. The vessels were mainly built for holding water that was brought from the Ganges River for the royal use. The beautiful and big chandeliers of the Diwan-e-Khas are also popular among travelers coming to this palace.",0.872,5
Diwan_e_Khas_Hall_of_Private_Audience,Alok Kumar A,1.0 of 5 bubbles,Jan 2017 • Business,Useless part of City Palce,"Except for two big pots kept for storing Holy Water of River Ganges, nothing worth mentioning is here.",-0.1695,3
Diwan_e_Khas_Hall_of_Private_Audience,Kinjal_S79,4.0 of 5 bubbles,Mar 2017 • Family,Big and beautiful,"a historical stage , well maintained, and with some stunning artifacts. spend a good 20-30 minutes to observe everything in detail.",0.765,5
Diwan_e_Khas_Hall_of_Private_Audience,Akash Agrawal,5.0 of 5 bubbles,Dec 2016,ATrractive piece of history !!!!!!!!!,"its a nice place, clean and tidy. We get to acknowledge the stuff we studied in school by actually visiting the Diwaan-i-Khaaas.",0.6705,5
Diwan_e_Khas_Hall_of_Private_Audience,ramesh S,5.0 of 5 bubbles,Jul 2016,good place,beautiful place this place is well maintain and clean view is beautiful nice place one should see the beauty of the place.,0.9595,5
Diwan_e_Khas_Hall_of_Private_Audience,sandra n,5.0 of 5 bubbles,Nov 2016 • Couples,"Oh so pretty, in PINK!","This was one of the most gorgeous parts of visiting inside the city palace! I took so many pictures, you have to because the sun comes in so many different ways, it is hard sometimes to get a true picture, but oh it is so beautiful.  So PINK! Other areas are also pretty.  My favorite in a different area.  Review on another area of the palace.",0.9691,5
Diwan_e_Khas_Hall_of_Private_Audience,Prabhs13,4.0 of 5 bubbles,Feb 2017 • Couples,Saw large silver urns that were famous and have found their place in history,"I have read somewhere that Maharaja of Jaipur, during his England visit took Gangajal in big silver urns. I was glad to see the part of the history and different collection of vintage royal guns placed on the board.",0.4588,4
Diwan_e_Khas_Hall_of_Private_Audience,JaneMP,5.0 of 5 bubbles,Feb 2017 • Friends,"Beautiful architecture and large, silver urns","This hall is part of the City Palace of Jaipur.  It is, obviously, beautiful.  Take a close look at the silver urns, largest in the world, used by the Maharaja when traveling to England to carry water from the Ganges.",0.5994,5
Diwan_e_Khas_Hall_of_Private_Audience,SwtSanaya,4.0 of 5 bubbles,Mar 2017 • Family,nice place with royal look,Its worth to spend such big amount to visit here as compare to other attractions in jaipur. Well maintained and beautifully designed.,0.8591,5
Diwan_e_Khas_Hall_of_Private_Audience,SanHec,4.0 of 5 bubbles,Feb 2017 • Couples,Diwan-e-Khas Hall,"The Diwan-e-Khas (Sabha Niwas) was the private audience hall of the maharajas who would convene with their advisors and courtesans here. The hall is adorned with marble floors and boasts of the most intricate architectural patterns. (No photographing allow).At present, it is an art gallery showcasing enthralling painted ceilings and rare ancient handwritten original manuscripts of Hindu scriptures (the Hindu holy scripture of the Bhagavad Gita handwritten in tiny script).This place were included in the admission fee of INR300",0.6115,5
Diwan_e_Khas_Hall_of_Private_Audience,Jeff M,4.0 of 5 bubbles,May 2016 • Solo,Ancient Culture of India,The place is historic and about Indian culture. States information about kings of India and shows cultural diversity of Indian heritage.,0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,Dorothy F,5.0 of 5 bubbles,Feb 2017 • Friends,Not to be missed,"Another fabulous building showing the world what a great culture they had, the attention to detail is beautiful ",0.9081,5
Diwan_e_Khas_Hall_of_Private_Audience,alisdair t,4.0 of 5 bubbles,Feb 2017 • Couples,Nicest part of the city palace complex,"This courtyard is the center of the palace, and houses the two massive urns of pure silver having a volume of 4000 litres and weighing 340 kilograms,  which are registered with Guinness Book of World Records as the largest silver vessels in the world.The Diwan-e-Khas was the private audience hall of the maharajas who would meet with their advisors and courtesans here Also loverly carved decoration.. However when we were visiting, there was a rather grand wedding being set up which took the shine off it",0.7783,5
Diwan_e_Khas_Hall_of_Private_Audience,Katanga2,5.0 of 5 bubbles,Feb 2017 • Family,urge you to do the City Palace private guided tour,we did the extensive private guided tour and this was included in the itinerary. With the private tour you get to see more than just the Diwan-e-Khas hall. The hall is a fantastic photo opportunity.,0.7506,5
Diwan_e_Khas_Hall_of_Private_Audience,drn85,4.0 of 5 bubbles,Jan 2017 • Couples,Diwaan-e -khaas simply superb.,"Diwaan-e-khaas hall of private audience is located inside the city palace, jaipur. Everyone will come at this point in your trip to the place. It's a huge building almost at the center of the palace. It's worth spending some time there and click some beautiful pictures of your dear ones. There is an entry fee for the city palace and students will get concession once you submit your identity cards. Credit cards are also accepted. Altogether it's a must visit place in jaipur.",0.9246,5
Diwan_e_Khas_Hall_of_Private_Audience,Rumples,5.0 of 5 bubbles,Dec 2016 • Couples,Amazing Silver Vessels Here,"This raised, open-sided pink pavilion in one of the City Palace's courtyards beckoned to us because of its prime location, separated from the other structures in the area. The interior showed off a marble floor, pillars and beautiful chandeliers. Wall adornments included a circular display of old rifles.The structure, known as the Hall of Private Audience, is where the maharajas used to consult with their ministers in earlier times. But the big draw for me here turned out to be two huge silver vessels -- billed as the largest in the world -- displayed apart from each other.Made from 1894-96 for Maharaja Sawai Singh II, they each stand 5.2-feet high, hold up to 1,057 gallons and weigh 750 pounds. The maharaja needed them to carry water from the Ganges River to drink during a trip to England in 1901 because, for religious reasons, he did not want to drink foreign water. As a history buff, I found these vessels to be extremely fascinating.Both steps and ramps access the pavilion, which only had a few visitors on a late afternoon in December. When we returned to the courtyard, I heard a rustling noise overhead and saw two big monkeys scampering along a high wall. I was surprised to see them in the middle of a very busy city.",0.7793,5
Khole_Ke_Hanuman_JI_Temple_Jaipur,Devendra G,5.0 of 5 bubbles,Sep 2021,Jai bajrang bali,"We visited the hanuman ji temple in the afternoon. There was not much rush, and we had a very good darshan. The energy level of the temple is such, that we stayed in the temple for 45 minutes. Felt very peaceful and would like to go back when I visit Jaipur. Jai bajrang bali.",0.883,5
Khole_Ke_Hanuman_JI_Temple_Jaipur,Akshay,5.0 of 5 bubbles,Dec 2019 • Family,Very peaceful place in the ,Beautiful and peaceful place. It's a very beautiful scene from top of the temple's building.Its a permisis where you feel the touch of nature and peace. Must visit,0.9485,5
Khole_Ke_Hanuman_JI_Temple_Jaipur,Kateeeyy,4.0 of 5 bubbles,Feb 2020 • Friends,Hanuman (Monkey) Temple in Jaipur,"I think I like this most in our Jaipur tour. We interacted with the monkeys, I love the sceneries, rock outcrops, not much people when we went there. And also, the monkey master, Deepish was there who gave us a tour and helped us interact with monkeys and get pictures. You should get him as guide when you visit this place!!",0.8065,5
Khole_Ke_Hanuman_JI_Temple_Jaipur,Nerva,5.0 of 5 bubbles,Sep 2019 • Couples,Energetic,"very beautifully temple made on mountain, that gives positive energy. It was very crowd may be because of Tuesday.it was blessed to have darshan. There is few more temlpe above side which is also so beautiful. The cleaness is beyond expectation.the atomsphere with overall facilities is so nice that you sometimes get confused wheather it is pilgrimage or a tourist spot.",0.9678,5
